frame_idx,gen_time,fetch_time,preprocess_time,render_time,total_time,sleep_time,end_to_end_time,datasize,quality_level,quant_mask,diff_thresh
924,0.011361,0.008528,0.028791,0.045401,0.094081,0.000000,0.094081,1726984,2,248,10
925,0.011106,0.003679,0.023503,0.036643,0.074932,0.000000,0.074932,1625686,2,248,10
926,0.010189,0.003240,0.030479,0.017213,0.061121,0.000000,0.061121,1393288,2,248,10
927,0.011599,0.004260,0.029094,0.005159,0.050111,0.000000,0.050111,1125657,2,248,10
928,0.004502,0.004387,0.027975,0.006437,0.043302,0.000000,0.043302,1044194,2,248,10
929,0.005446,0.004209,0.030683,0.007629,0.047967,0.000000,0.047967,970839,2,248,10
930,0.003742,0.003361,0.031194,0.011802,0.050100,0.000000,0.050100,844065,2,248,10
931,0.005950,0.003735,0.030961,0.002449,0.043095,0.000000,0.043095,753873,2,248,10
932,0.004346,0.003456,0.029729,0.013489,0.051020,0.000000,0.051020,704418,2,248,10
933,0.007458,0.004548,0.029534,0.004390,0.045930,0.000000,0.045930,697129,2,248,10
934,0.008133,0.002762,0.026385,0.003514,0.040793,0.000000,0.040793,694106,2,248,10
935,0.006124,0.002512,0.025664,0.002647,0.036947,0.000000,0.036947,608099,2,248,10
936,0.012372,0.003231,0.026330,0.009077,0.051009,0.000000,0.051009,566567,2,248,10
937,0.009633,0.009017,0.028063,0.025745,0.072458,0.000000,0.072458,485217,2,248,10
938,0.009829,0.006316,0.027983,0.016803,0.060931,0.000000,0.060931,380207,2,248,10
939,0.013872,0.003582,0.026017,0.011438,0.054910,0.000000,0.054910,314877,2,248,10
940,0.008900,0.004506,0.028198,0.003030,0.044634,0.000000,0.044634,251695,2,248,10
941,0.006436,0.002354,0.030751,0.000832,0.040372,0.000000,0.040372,251827,2,248,10
942,0.005023,0.005428,0.028159,0.002051,0.040660,0.000000,0.040660,334663,2,248,10
943,0.009316,0.003132,0.027119,0.001903,0.041471,0.000000,0.041471,345973,2,248,10
944,0.012761,0.002836,0.024159,0.002330,0.042086,0.000000,0.042086,339110,2,248,10
945,0.006402,0.002667,0.025680,0.001677,0.036427,0.000000,0.036427,373566,2,248,10
946,0.003031,0.003752,0.029678,0.003424,0.039884,0.000000,0.039884,434063,2,248,10
947,0.007189,0.003681,0.027297,0.001284,0.039450,0.000000,0.039450,414185,2,248,10
948,0.007686,0.002397,0.026053,0.001413,0.037550,0.000000,0.037550,328117,2,248,10
949,0.005208,0.003963,0.027906,0.001002,0.038079,0.000000,0.038079,305700,2,248,10
950,0.006006,0.003010,0.029016,0.001226,0.039256,0.000000,0.039256,293960,2,248,10
951,0.005730,0.002702,0.025984,0.001389,0.035804,0.000000,0.035804,301333,2,248,10
952,0.005242,0.003821,0.025999,0.000999,0.036061,0.000000,0.036061,249872,2,248,10
953,0.006450,0.003876,0.025415,0.000536,0.036277,0.000000,0.036277,180005,2,248,10
954,0.006682,0.003676,0.027461,0.000483,0.038303,0.000000,0.038303,184975,2,248,10
955,0.006892,0.003204,0.027140,0.000530,0.037766,0.000000,0.037766,175584,2,248,10
956,0.005623,0.001681,0.028060,0.000581,0.035945,0.000000,0.035945,155381,2,248,10
957,0.009059,0.001711,0.027776,0.000664,0.039210,0.000000,0.039210,165480,2,248,10
958,0.007066,0.002113,0.028384,0.000388,0.037951,0.000000,0.037951,152112,2,248,10
959,0.005291,0.003452,0.029446,0.000346,0.038535,0.000000,0.038535,119901,2,248,10
960,0.005817,0.004426,0.029177,0.000594,0.040014,0.000000,0.040014,149723,2,248,10
961,0.004550,0.003005,0.030742,0.000574,0.038870,0.000000,0.038870,140461,2,248,10
962,0.003887,0.002628,0.029616,0.000447,0.036578,0.000000,0.036578,116655,2,248,10
963,0.004367,0.001580,0.028948,0.002746,0.037641,0.000000,0.037641,586271,2,248,10
964,0.003198,0.002964,0.029063,0.001989,0.037214,0.000000,0.037214,609306,2,248,10
965,0.004121,0.002499,0.030645,0.003142,0.040408,0.000000,0.040408,661464,2,248,10
966,0.003616,0.002706,0.029572,0.004740,0.040634,0.000000,0.040634,668208,2,248,10
967,0.007463,0.003340,0.024929,0.006159,0.041891,0.000000,0.041891,729413,2,248,10
968,0.007385,0.004430,0.028817,0.004673,0.045305,0.000000,0.045305,745285,2,248,10
969,0.005715,0.002949,0.029486,0.003318,0.041468,0.000000,0.041468,718913,2,248,10
970,0.005122,0.002396,0.030693,0.004870,0.043080,0.000000,0.043080,713440,2,248,10
971,0.004081,0.002897,0.028704,0.002396,0.038078,0.000000,0.038078,703778,2,248,10
972,0.003251,0.001932,0.030247,0.002291,0.037721,0.000000,0.037721,692616,2,248,10
973,0.004150,0.002554,0.029843,0.002135,0.038681,0.000000,0.038681,652719,2,248,10
974,0.003344,0.002376,0.027378,0.002580,0.035677,0.000000,0.035677,583091,2,248,10
975,0.004189,0.002442,0.029738,0.001876,0.038245,0.000000,0.038245,596122,2,248,10
976,0.004611,0.002941,0.029633,0.003165,0.040350,0.000000,0.040350,608430,2,248,10
977,0.007346,0.002129,0.027611,0.002460,0.039547,0.000000,0.039547,609775,2,248,10
978,0.004451,0.002100,0.029269,0.005393,0.041214,0.000000,0.041214,1217495,2,248,10
979,0.004664,0.001937,0.031772,0.005792,0.044165,0.000000,0.044165,1159340,2,248,10
980,0.004278,0.001954,0.031008,0.004864,0.042104,0.000000,0.042104,1080290,2,248,10
981,0.004492,0.002690,0.031303,0.004775,0.043260,0.000000,0.043260,1082872,2,248,10
982,0.004730,0.001769,0.028161,0.003819,0.038479,0.000000,0.038479,957295,2,248,10
983,0.005476,0.002060,0.028725,0.003749,0.040010,0.000000,0.040010,1016486,2,248,10
984,0.005341,0.001908,0.028657,0.004221,0.040127,0.000000,0.040127,902596,2,248,10
985,0.004904,0.001873,0.031966,0.003455,0.042198,0.000000,0.042198,826567,2,248,10
986,0.005280,0.002465,0.028343,0.003876,0.039964,0.000000,0.039964,861383,2,248,10
987,0.004853,0.002023,0.029244,0.002930,0.039050,0.000000,0.039050,788702,2,248,10
988,0.004483,0.002169,0.029700,0.003666,0.040018,0.000000,0.040018,930791,2,248,10
989,0.005615,0.002144,0.028290,0.002142,0.038191,0.000000,0.038191,557075,2,248,10
990,0.003663,0.001980,0.027935,0.002468,0.036047,0.000000,0.036047,572406,2,248,10
991,0.005254,0.002013,0.029481,0.002097,0.038845,0.000000,0.038845,572580,2,248,10
992,0.004317,0.002329,0.028521,0.001560,0.036727,0.000000,0.036727,491922,2,248,10
993,0.003467,0.001996,0.029459,0.001833,0.036754,0.000000,0.036754,461469,2,248,10
994,0.003520,0.002047,0.031190,0.001954,0.038712,0.000000,0.038712,479341,2,248,10
995,0.007029,0.002143,0.028613,0.001703,0.039488,0.000000,0.039488,421636,2,248,10
996,0.004235,0.001875,0.032534,0.002860,0.041504,0.000000,0.041504,430944,2,248,10
997,0.004833,0.001888,0.029149,0.000686,0.036555,0.000000,0.036555,249439,2,248,10
998,0.003550,0.001795,0.031003,0.000865,0.037214,0.000000,0.037214,305147,2,248,10
999,0.007172,0.002377,0.028648,0.000785,0.038981,0.000000,0.038981,275884,2,248,10
1000,0.003346,0.002270,0.031172,0.000565,0.037354,0.000000,0.037354,173083,2,248,10
1001,0.004078,0.001819,0.030051,0.000867,0.036815,0.000000,0.036815,247041,2,248,10
1002,0.003193,0.002120,0.029305,0.000269,0.034886,0.000000,0.034886,90985,2,248,10
1003,0.004981,0.002127,0.029164,0.000911,0.037183,0.000000,0.037183,298943,2,248,10
1004,0.005870,0.001945,0.030770,0.000158,0.038743,0.000000,0.038743,39703,2,248,10
1005,0.003646,0.001845,0.028274,0.000222,0.033987,0.000000,0.033987,71110,2,248,10
1006,0.004588,0.002700,0.030581,0.004970,0.042839,0.000000,0.042839,592209,2,248,10
1007,0.003339,0.003679,0.031347,0.009695,0.048060,0.000000,0.048060,1361593,2,248,10
1008,0.004221,0.003290,0.028827,0.006097,0.042435,0.000000,0.042435,1320054,2,248,10
1009,0.006403,0.001646,0.028240,0.009562,0.045852,0.000000,0.045852,1547948,2,248,10
1010,0.006322,0.003075,0.030944,0.009944,0.050284,0.000000,0.050284,1439490,2,248,10
1011,0.005968,0.003589,0.031320,0.009964,0.050841,0.000000,0.050841,1330328,2,248,10
1012,0.010237,0.003293,0.028883,0.010560,0.052973,0.000000,0.052973,1419418,2,248,10
1013,0.005921,0.002855,0.029716,0.010950,0.049442,0.000000,0.049442,1419497,2,248,10
1014,0.007001,0.003434,0.030537,0.009076,0.050048,0.000000,0.050048,1460104,2,248,10
1015,0.005517,0.003624,0.029145,0.006999,0.045285,0.000000,0.045285,1222708,2,248,10
1016,0.004776,0.002286,0.027685,0.005140,0.039888,0.000000,0.039888,1245659,2,248,10
1017,0.009429,0.001828,0.030570,0.006749,0.048577,0.000000,0.048577,1323807,2,248,10
1018,0.004536,0.002564,0.027997,0.005255,0.040352,0.000000,0.040352,1133316,2,248,10
1019,0.005737,0.001961,0.031474,0.005233,0.044405,0.000000,0.044405,1140976,2,248,10
1020,0.005107,0.002012,0.029517,0.006201,0.042837,0.000000,0.042837,1217703,2,248,10
1021,0.005823,0.002419,0.032192,0.009622,0.050055,0.000000,0.050055,1121510,2,248,10
1022,0.003725,0.003606,0.028539,0.009124,0.044994,0.000000,0.044994,1157229,2,248,10
1023,0.009747,0.003021,0.030281,0.003595,0.046644,0.000000,0.046644,739252,2,248,10
1024,0.008499,0.002165,0.026102,0.002213,0.038978,0.000000,0.038978,563613,2,248,10
1025,0.008535,0.002236,0.029017,0.013776,0.053564,0.000000,0.053564,524273,2,248,10
1026,0.011815,0.003546,0.026657,0.014387,0.056405,0.000000,0.056405,563160,2,248,10
1027,0.009139,0.003996,0.028771,0.021420,0.063326,0.000000,0.063326,1138114,2,248,10
1028,0.009373,0.004879,0.033353,0.039020,0.086624,0.000000,0.086624,1230960,2,248,10
1029,0.007893,0.004187,0.028272,0.025978,0.066331,0.000000,0.066331,1449111,2,248,10
1030,0.007328,0.006308,0.031159,0.032955,0.077750,0.000000,0.077750,1572831,2,248,10
1031,0.013953,0.012326,0.027454,0.018449,0.072182,0.000000,0.072182,1644776,2,248,10
1032,0.010947,0.003893,0.029065,0.018896,0.062800,0.000000,0.062800,1792810,2,248,10
1033,0.015203,0.004966,0.030223,0.025341,0.075732,0.000000,0.075732,1865447,2,248,10
1034,0.007798,0.003819,0.030323,0.014581,0.056520,0.000000,0.056520,1923311,2,248,10
1035,0.008591,0.003230,0.031783,0.020471,0.064076,0.000000,0.064076,2043322,2,248,10
1036,0.011410,0.004813,0.028989,0.096262,0.141475,0.000000,0.141475,2125877,2,248,10
1037,0.012882,0.003474,0.025413,0.088916,0.130685,0.000000,0.130685,2242455,2,248,10
1038,0.010839,0.005574,0.028728,0.060863,0.106005,0.000000,0.106005,2406876,2,248,10
1039,0.012439,0.003301,0.027337,0.039341,0.082419,0.000000,0.082419,2460384,2,248,10
1040,0.011024,0.003981,0.029133,0.034286,0.078424,0.000000,0.078424,2603169,2,248,10
1041,0.010994,0.005189,0.031548,0.045603,0.093334,0.000000,0.093334,2647640,2,248,10
1042,0.010391,0.003632,0.030088,0.041910,0.086021,0.000000,0.086021,2670523,2,248,10
1043,0.006294,0.005091,0.030761,0.025501,0.067647,0.000000,0.067647,2690975,2,248,10
1044,0.004611,0.004883,0.025925,0.032898,0.068316,0.000000,0.068316,2675079,2,248,10
1045,0.004130,0.003833,0.027604,0.037253,0.072820,0.000000,0.072820,2698667,2,248,10
1046,0.013992,0.004335,0.027831,0.032056,0.078214,0.000000,0.078214,2641392,2,248,10
1047,0.007084,0.003677,0.026365,0.036879,0.074005,0.000000,0.074005,2660780,2,248,10
1048,0.009112,0.004594,0.029850,0.035210,0.078767,0.000000,0.078767,2915306,2,248,10
1049,0.008158,0.002961,0.026328,0.047357,0.084804,0.000000,0.084804,2933433,2,248,10
1050,0.003753,0.004476,0.027900,0.057411,0.093540,0.000000,0.093540,2867874,2,248,10
1051,0.007436,0.005169,0.029291,0.049974,0.091871,0.000000,0.091871,2875079,2,248,10
1052,0.012214,0.004445,0.027255,0.060287,0.104201,0.000000,0.104201,2816108,2,248,10
1053,0.010818,0.004037,0.027829,0.049759,0.092443,0.000000,0.092443,3033146,2,248,10
1054,0.006349,0.003091,0.028386,0.052507,0.090333,0.000000,0.090333,3028014,2,248,10
1055,0.007467,0.003179,0.029803,0.037424,0.077873,0.000000,0.077873,2926230,2,248,10
1056,0.011724,0.004212,0.027017,0.056097,0.099051,0.000000,0.099051,2922201,2,248,10
1057,0.008872,0.003560,0.026702,0.037988,0.077122,0.000000,0.077122,2899438,2,248,10
1058,0.009453,0.004583,0.026731,0.034531,0.075299,0.000000,0.075299,2927072,2,248,10
1059,0.007625,0.004325,0.028791,0.044983,0.085724,0.000000,0.085724,2906121,2,248,10
1060,0.014457,0.004988,0.028978,0.031737,0.080160,0.000000,0.080160,2843865,2,248,10
1061,0.005589,0.004954,0.028415,0.044590,0.083548,0.000000,0.083548,2848343,2,248,10
1062,0.008687,0.003198,0.027566,0.049604,0.089055,0.000000,0.089055,2736563,2,248,10
1063,0.009846,0.004635,0.029851,0.038624,0.082957,0.000000,0.082957,2899257,2,248,10
1064,0.004126,0.002804,0.031299,0.034186,0.072415,0.000000,0.072415,2917293,2,248,10
1065,0.010854,0.003241,0.031490,0.037466,0.083052,0.000000,0.083052,2875142,2,248,10
1066,0.008880,0.004346,0.030223,0.034272,0.077720,0.000000,0.077720,2848909,2,248,10
1067,0.005979,0.004399,0.028774,0.029633,0.068785,0.000000,0.068785,2744856,2,248,10
1068,0.004302,0.002508,0.032940,0.030853,0.070602,0.000000,0.070602,2739094,2,248,10
1069,0.003432,0.003392,0.028578,0.032342,0.067744,0.000000,0.067744,2679847,2,248,10
1070,0.003478,0.002867,0.033538,0.044707,0.084589,0.000000,0.084589,2662814,2,248,10
1071,0.003696,0.004069,0.026364,0.035324,0.069454,0.000000,0.069454,2701685,2,248,10
1072,0.005180,0.002358,0.025849,0.046839,0.080227,0.000000,0.080227,2685755,2,248,10
1073,0.005987,0.003792,0.032993,0.028587,0.071360,0.000000,0.071360,2620903,2,248,10
1074,0.006157,0.002948,0.027299,0.027469,0.063873,0.000000,0.063873,2618068,2,248,10
1075,0.004960,0.004042,0.029528,0.027630,0.066160,0.000000,0.066160,2626902,2,248,10
1076,0.005200,0.004324,0.029403,0.033374,0.072301,0.000000,0.072301,2627703,2,248,10
1077,0.003980,0.002440,0.029182,0.026593,0.062195,0.000000,0.062195,2919315,2,248,10
1078,0.003242,0.003552,0.030300,0.041434,0.078528,0.000000,0.078528,2923132,2,248,10
1079,0.008669,0.004692,0.029915,0.032161,0.075437,0.000000,0.075437,2941788,2,248,10
1080,0.005552,0.002214,0.027010,0.030516,0.065291,0.000000,0.065291,3076970,2,248,10
1081,0.010219,0.003136,0.026479,0.044232,0.084066,0.000000,0.084066,3098950,2,248,10
1082,0.007611,0.002699,0.028390,0.039937,0.078636,0.000000,0.078636,3012550,2,248,10
1083,0.008251,0.002724,0.028749,0.033643,0.073367,0.000000,0.073367,3003343,2,248,10
1084,0.007406,0.002878,0.029432,0.030745,0.070461,0.000000,0.070461,2885682,2,248,10
1085,0.005643,0.002643,0.030212,0.032013,0.070512,0.000000,0.070512,2866909,2,248,10
1086,0.005698,0.002916,0.030135,0.042675,0.081423,0.000000,0.081423,2847607,2,248,10
1087,0.004137,0.004027,0.027867,0.026923,0.062953,0.000000,0.062953,2693825,2,248,10
1088,0.005335,0.003928,0.027195,0.031040,0.067497,0.000000,0.067497,2730692,2,248,10
1089,0.008259,0.004555,0.025023,0.027252,0.065088,0.000000,0.065088,2773001,2,248,10
1090,0.006189,0.003260,0.028407,0.031236,0.069092,0.000000,0.069092,2685401,2,248,10
1091,0.009470,0.002710,0.028562,0.035828,0.076570,0.000000,0.076570,2806170,2,248,10
1092,0.006657,0.002357,0.029519,0.032839,0.071372,0.000000,0.071372,2923795,2,248,10
1093,0.003893,0.003144,0.030224,0.032118,0.069379,0.000000,0.069379,2833283,2,248,10
1094,0.004162,0.002579,0.030125,0.030859,0.067725,0.000000,0.067725,2815226,2,248,10
1095,0.004713,0.002050,0.029372,0.011981,0.048116,0.000000,0.048116,2735099,2,248,10
1096,0.005878,0.003572,0.030268,0.036744,0.076462,0.000000,0.076462,2831884,2,248,10
1097,0.002978,0.005595,0.027666,0.037999,0.074238,0.000000,0.074238,2830529,2,248,10
1098,0.007326,0.002501,0.028395,0.030683,0.068905,0.000000,0.068905,2846284,2,248,10
1099,0.009637,0.002509,0.027173,0.040501,0.079820,0.000000,0.079820,2793114,2,248,10
1100,0.002863,0.003806,0.033078,0.035852,0.075598,0.000000,0.075598,2815982,2,248,10
1101,0.006809,0.003824,0.030030,0.030068,0.070732,0.000000,0.070732,2835848,2,248,10
1102,0.005353,0.002377,0.027637,0.034015,0.069382,0.000000,0.069382,2805509,2,248,10
1103,0.007277,0.004518,0.031155,0.032205,0.075155,0.000000,0.075155,2803612,2,248,10
1104,0.004928,0.003186,0.032284,0.033670,0.074068,0.000000,0.074068,2845601,2,248,10
1105,0.009713,0.002237,0.028521,0.036613,0.077084,0.000000,0.077084,2822603,2,248,10
1106,0.008224,0.004281,0.027995,0.033967,0.074468,0.000000,0.074468,2813293,2,248,10
1107,0.005905,0.003286,0.027850,0.041075,0.078117,0.000000,0.078117,2762154,2,248,10
1108,0.009229,0.002065,0.029958,0.034688,0.075940,0.000000,0.075940,2756129,2,248,10
1109,0.004796,0.003987,0.030134,0.030639,0.069557,0.000000,0.069557,2763117,2,248,10
1110,0.003900,0.002089,0.032747,0.030950,0.069685,0.000000,0.069685,2723101,2,248,10
1111,0.012414,0.003925,0.030325,0.035788,0.082452,0.000000,0.082452,2751892,2,248,10
1112,0.010601,0.002924,0.024357,0.029542,0.067424,0.000000,0.067424,2721215,2,248,10
1113,0.008011,0.004434,0.028799,0.041964,0.083208,0.000000,0.083208,2760505,2,248,10
1114,0.004853,0.002138,0.030730,0.023951,0.061672,0.000000,0.061672,2772369,2,248,10
1115,0.004324,0.002036,0.030126,0.036332,0.072818,0.000000,0.072818,2941568,2,248,10
1116,0.004546,0.001947,0.030546,0.032742,0.069780,0.000000,0.069780,2956432,2,248,10
1117,0.004838,0.002543,0.032361,0.043687,0.083429,0.000000,0.083429,3000488,2,248,10
1118,0.007746,0.003450,0.031543,0.038488,0.081227,0.000000,0.081227,2876683,2,248,10
1119,0.013380,0.003179,0.025211,0.036543,0.078313,0.000000,0.078313,2931522,2,248,10
1120,0.009064,0.004302,0.028994,0.033397,0.075756,0.000000,0.075756,2971092,2,248,10
1121,0.006932,0.002913,0.029824,0.031859,0.071529,0.000000,0.071529,2879886,2,248,10
1122,0.003550,0.002642,0.028611,0.036872,0.071675,0.000000,0.071675,2960938,2,248,10
1123,0.006577,0.002005,0.028065,0.032786,0.069434,0.000000,0.069434,2944134,2,248,10
1124,0.004396,0.003476,0.029109,0.032867,0.069849,0.000000,0.069849,2841746,2,248,10
1125,0.005793,0.005316,0.028547,0.029820,0.069477,0.000000,0.069477,2940160,2,248,10
1126,0.004660,0.002996,0.029245,0.043389,0.080290,0.000000,0.080290,2925107,2,248,10
1127,0.012571,0.002635,0.026654,0.013522,0.055382,0.000000,0.055382,2808915,2,248,10
1128,0.009377,0.002439,0.027562,0.031177,0.070556,0.000000,0.070556,2855717,2,248,10
1129,0.007061,0.001848,0.029153,0.034550,0.072612,0.000000,0.072612,2784276,2,248,10
1130,0.004588,0.002720,0.030996,0.038267,0.076572,0.000000,0.076572,2760275,2,248,10
1131,0.006902,0.002872,0.029185,0.033379,0.072340,0.000000,0.072340,2757935,2,248,10
1132,0.004143,0.005199,0.029822,0.081983,0.121147,0.000000,0.121147,2827905,2,248,10
1133,0.012075,0.004463,0.028385,0.099597,0.144520,0.000000,0.144520,2860788,2,248,10
1134,0.014717,0.003521,0.030925,0.044375,0.093538,0.000000,0.093538,2833685,2,248,10
1135,0.009117,0.004077,0.027851,0.029588,0.070633,0.000000,0.070633,2756101,2,248,10
1136,0.011652,0.004604,0.028134,0.038137,0.082526,0.000000,0.082526,2807689,2,248,10
1137,0.009662,0.003177,0.030451,0.038933,0.082222,0.000000,0.082222,2707403,2,248,10
1138,0.003365,0.004916,0.028296,0.029684,0.066261,0.000000,0.066261,2714709,2,248,10
1139,0.010786,0.004966,0.031435,0.035228,0.082416,0.000000,0.082416,2683709,2,248,10
1140,0.008826,0.002293,0.026349,0.033706,0.071173,0.000000,0.071173,2687817,2,248,10
1141,0.006824,0.003630,0.027569,0.025644,0.063667,0.000000,0.063667,2686416,2,248,10
1142,0.003716,0.003031,0.026076,0.029516,0.062340,0.000000,0.062340,2637458,2,248,10
1143,0.005835,0.002531,0.029909,0.031969,0.070244,0.000000,0.070244,2656592,2,248,10
1144,0.006904,0.002833,0.029223,0.028393,0.067353,0.000000,0.067353,2663079,2,248,10
1145,0.004064,0.003141,0.031608,0.033115,0.071929,0.000000,0.071929,2672771,2,248,10
1146,0.003467,0.003884,0.030121,0.038154,0.075626,0.000000,0.075626,2605481,2,248,10
1147,0.006405,0.003166,0.033282,0.039635,0.082488,0.000000,0.082488,2884630,2,248,10
1148,0.009234,0.004079,0.027429,0.041045,0.081787,0.000000,0.081787,2977927,2,248,10
1149,0.009139,0.003369,0.030038,0.033634,0.076179,0.000000,0.076179,3019053,2,248,10
1150,0.006988,0.003051,0.026412,0.039379,0.075829,0.000000,0.075829,2922234,2,248,10
1151,0.006278,0.002698,0.025995,0.034357,0.069328,0.000000,0.069328,2858893,2,248,10
1152,0.006540,0.004328,0.026990,0.033321,0.071180,0.000000,0.071180,2874955,2,248,10
1153,0.007562,0.004073,0.028967,0.032356,0.072958,0.000000,0.072958,2817693,2,248,10
1154,0.003657,0.002864,0.031565,0.030603,0.068689,0.000000,0.068689,2757606,2,248,10
1155,0.005391,0.002998,0.028143,0.030748,0.067281,0.000000,0.067281,2790342,2,248,10
1156,0.003343,0.001923,0.033361,0.037944,0.076572,0.000000,0.076572,2785118,2,248,10
1157,0.006182,0.005205,0.029611,0.039460,0.080459,0.000000,0.080459,2865839,2,248,10
1158,0.010382,0.004675,0.028652,0.047518,0.091227,0.000000,0.091227,2765124,2,248,10
1159,0.008332,0.004499,0.028809,0.031303,0.072943,0.000000,0.072943,2851315,2,248,10
1160,0.011053,0.002570,0.026615,0.041132,0.081370,0.000000,0.081370,2808775,2,248,10
1161,0.010496,0.002213,0.028355,0.045819,0.086884,0.000000,0.086884,2836002,2,248,10
1162,0.008073,0.004611,0.030351,0.038674,0.081709,0.000000,0.081709,2790611,2,248,10
